Issue ID,Description,State,Severity,Story Points,Project Path,Location Kind,Path,Line,Column,Incident ID,Help Link,Assembly Name,Assembly Version,Assembly Public Key,Snippet
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.xaml.cs,16,12,T:System.Windows.StartupEventHandler,,,,,Startup += App_Startup;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.xaml.cs,16,12,E:System.Windows.Application.Startup,,,,,Startup += App_Startup;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.xaml.cs,15,12,T:System.Windows.Threading.DispatcherUnhandledExceptionEventHandler,,,,,DispatcherUnhandledException += App_DispatcherUnhandledException;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.xaml.cs,15,12,T:System.Windows.Threading.DispatcherUnhandledExceptionEventHandler,,,,,DispatcherUnhandledException += App_DispatcherUnhandledException;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.xaml.cs,15,12,E:System.Windows.Application.DispatcherUnhandledException,,,,,DispatcherUnhandledException += App_DispatcherUnhandledException;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.xaml.cs,13,8,M:System.Windows.Application.#ctor,,,,,public App()          {              DispatcherUnhandledException += App_DispatcherUnhandledException;              Startup += App_Startup;          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\obj\Release\App.g.cs,65,12,M:System.Windows.Application.Run,,,,,app.Run();
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\obj\Release\App.g.cs,50,12,T:System.Uri,,,,,"this.StartupUri = new System.Uri(""Windows/MainWindow.xaml"", System.UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\obj\Release\App.g.cs,50,12,"M:System.Uri.#ctor(System.String,System.UriKind)",,,,,"this.StartupUri = new System.Uri(""Windows/MainWindow.xaml"", System.UriKind.Relative);"
Api.0003,Behavioral change in selected .NET version,Active,Potential,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\obj\Release\App.g.cs,50,12,T:System.Uri,,,,,"this.StartupUri = new System.Uri(""Windows/MainWindow.xaml"", System.UriKind.Relative);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\obj\Release\App.g.cs,50,12,P:System.Windows.Application.StartupUri,,,,,"this.StartupUri = new System.Uri(""Windows/MainWindow.xaml"", System.UriKind.Relative);"
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.xaml.cs,16,12,T:System.Windows.StartupEventHandler,,,,,Startup += App_Startup;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.xaml.cs,16,12,T:System.Windows.StartupEventHandler,,,,,Startup += App_Startup;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.xaml.cs,16,12,E:System.Windows.Application.Startup,,,,,Startup += App_Startup;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.xaml.cs,15,12,T:System.Windows.Threading.DispatcherUnhandledExceptionEventHandler,,,,,DispatcherUnhandledException += App_DispatcherUnhandledException;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.xaml.cs,15,12,T:System.Windows.Threading.DispatcherUnhandledExceptionEventHandler,,,,,DispatcherUnhandledException += App_DispatcherUnhandledException;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.xaml.cs,15,12,E:System.Windows.Application.DispatcherUnhandledException,,,,,DispatcherUnhandledException += App_DispatcherUnhandledException;
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.xaml.cs,13,8,M:System.Windows.Application.#ctor,,,,,public App()          {              DispatcherUnhandledException += App_DispatcherUnhandledException;              Startup += App_Startup;          }
Api.0001,Binary incompatible for selected .NET version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\obj\Release\App.g.cs,40,46,T:System.Windows.Application,,,,,Application
Binding.0005,Missing binding redirect for referenced assembly,Active,Potential,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.config,,,,,Microsoft.Win32.Primitives,,,"Manual redirects exist but none covers Microsoft.Win32.Primitives (referenced v4.0.3.0, package v4.3.0)"
Binding.0005,Missing binding redirect for referenced assembly,Active,Potential,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.config,,,,,Newtonsoft.Json,,,"Manual redirects exist but none covers Newtonsoft.Json (referenced v13.0.0.0, package v13.0.4)"
Binding.0005,Missing binding redirect for referenced assembly,Active,Potential,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.config,,,,,Serilog.Exceptions,,,"Manual redirects exist but none covers Serilog.Exceptions (referenced v8.0.0.0, package v8.4.0)"
Binding.0005,Missing binding redirect for referenced assembly,Active,Potential,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.config,,,,,Serilog.Sinks.RollingFile,,,"Manual redirects exist but none covers Serilog.Sinks.RollingFile (referenced v2.0.0.0, package v3.3.0)"
Binding.0005,Missing binding redirect for referenced assembly,Active,Potential,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.config,,,,,System.AppContext,,,"Manual redirects exist but none covers System.AppContext (referenced v4.1.2.0, package v4.3.0)"
Binding.0005,Missing binding redirect for referenced assembly,Active,Potential,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.config,,,,,System.Buffers,,,"Manual redirects exist but none covers System.Buffers (referenced v4.0.5.0, package v4.6.1)"
Binding.0005,Missing binding redirect for referenced assembly,Active,Potential,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.config,,,,,System.Console,,,"Manual redirects exist but none covers System.Console (referenced v4.0.2.0, package v4.3.1)"
Binding.0005,Missing binding redirect for referenced assembly,Active,Potential,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.config,,,,,System.Globalization.Calendars,,,"Manual redirects exist but none covers System.Globalization.Calendars (referenced v4.0.3.0, package v4.3.0)"
Binding.0005,Missing binding redirect for referenced assembly,Active,Potential,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.config,,,,,System.IO.Compression,,,"Manual redirects exist but none covers System.IO.Compression (referenced v4.2.0.0, package v4.3.0)"
Binding.0005,Missing binding redirect for referenced assembly,Active,Potential,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.config,,,,,System.IO.Compression.ZipFile,,,"Manual redirects exist but none covers System.IO.Compression.ZipFile (referenced v4.0.3.0, package v4.3.0)"
Binding.0005,Missing binding redirect for referenced assembly,Active,Potential,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.config,,,,,System.IO.FileSystem,,,"Manual redirects exist but none covers System.IO.FileSystem (referenced v4.0.3.0, package v4.3.0)"
Binding.0005,Missing binding redirect for referenced assembly,Active,Potential,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.config,,,,,System.IO.FileSystem.Primitives,,,"Manual redirects exist but none covers System.IO.FileSystem.Primitives (referenced v4.0.3.0, package v4.3.0)"
Binding.0005,Missing binding redirect for referenced assembly,Active,Potential,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.config,,,,,System.Net.Http,,,"Manual redirects exist but none covers System.Net.Http (referenced v4.2.0.0, package v4.3.4)"
Binding.0005,Missing binding redirect for referenced assembly,Active,Potential,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.config,,,,,System.Net.Sockets,,,"Manual redirects exist but none covers System.Net.Sockets (referenced v4.2.0.0, package v4.3.0)"
Binding.0005,Missing binding redirect for referenced assembly,Active,Potential,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.config,,,,,System.Runtime.InteropServices.RuntimeInformation,,,"Manual redirects exist but none covers System.Runtime.InteropServices.RuntimeInformation (referenced v4.0.2.0, package v4.3.0)"
Binding.0005,Missing binding redirect for referenced assembly,Active,Potential,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.config,,,,,System.Security.Cryptography.Algorithms,,,"Manual redirects exist but none covers System.Security.Cryptography.Algorithms (referenced v4.3.0.0, package v4.3.1)"
Binding.0005,Missing binding redirect for referenced assembly,Active,Potential,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.config,,,,,System.Security.Cryptography.Encoding,,,"Manual redirects exist but none covers System.Security.Cryptography.Encoding (referenced v4.0.2.0, package v4.3.0)"
Binding.0005,Missing binding redirect for referenced assembly,Active,Potential,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.config,,,,,System.Security.Cryptography.Primitives,,,"Manual redirects exist but none covers System.Security.Cryptography.Primitives (referenced v4.0.2.0, package v4.3.0)"
Binding.0005,Missing binding redirect for referenced assembly,Active,Potential,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.config,,,,,System.Security.Cryptography.X509Certificates,,,"Manual redirects exist but none covers System.Security.Cryptography.X509Certificates (referenced v4.1.2.0, package v4.3.2)"
Binding.0005,Missing binding redirect for referenced assembly,Active,Potential,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.config,,,,,System.Threading.Channels,,,"Manual redirects exist but none covers System.Threading.Channels (referenced v8.0.0.0, package v8.0.0)"
Binding.0005,Missing binding redirect for referenced assembly,Active,Potential,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.config,,,,,System.Threading.Tasks.Extensions,,,"Manual redirects exist but none covers System.Threading.Tasks.Extensions (referenced v4.2.0.1, package v4.5.4)"
Binding.0005,Missing binding redirect for referenced assembly,Active,Potential,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.config,,,,,System.Xml.ReaderWriter,,,"Manual redirects exist but none covers System.Xml.ReaderWriter (referenced v4.1.1.0, package v4.3.1)"
Binding.0006,Manual redirect conflicts with auto-generated version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.config,,,,,System.Diagnostics.DiagnosticSource,,,Manual redirect for System.Diagnostics.DiagnosticSource targets 10.0.0.10 but auto-generation would target 10.0.10 (MSB3836 conflict)
Binding.0006,Manual redirect conflicts with auto-generated version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.config,,,,,System.Numerics.Vectors,,,Manual redirect for System.Numerics.Vectors targets 4.1.6.0 but auto-generation would target 4.6.1 (MSB3836 conflict)
Binding.0006,Manual redirect conflicts with auto-generated version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.config,,,,,System.Runtime.CompilerServices.Unsafe,,,Manual redirect for System.Runtime.CompilerServices.Unsafe targets 6.0.3.0 but auto-generation would target 6.1.2 (MSB3836 conflict)
Binding.0006,Manual redirect conflicts with auto-generated version,Active,Mandatory,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.config,,,,,System.Memory,,,Manual redirect for System.Memory targets 4.0.5.0 but auto-generation would target 4.6.3 (MSB3836 conflict)
Binding.0007,Binding redirect forces version downgrade,Active,Potential,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.config,,,,,System.Diagnostics.DiagnosticSource,,,Binding redirect for System.Diagnostics.DiagnosticSource targets 10.0.0.10 but package provides 10.0.10
Binding.0007,Binding redirect forces version downgrade,Active,Potential,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.config,,,,,System.Memory,,,Binding redirect for System.Memory targets 4.0.5.0 but package provides 4.6.3
Binding.0007,Binding redirect forces version downgrade,Active,Potential,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.config,,,,,System.Numerics.Vectors,,,Binding redirect for System.Numerics.Vectors targets 4.1.6.0 but package provides 4.6.1
Binding.0007,Binding redirect forces version downgrade,Active,Potential,1,LSLBridge\LSLBridge.csproj,File,LSLBridge\App.config,,,,,System.Runtime.CompilerServices.Unsafe,,,Binding redirect for System.Runtime.CompilerServices.Unsafe targets 6.0.3.0 but package provides 6.1.2
